temperatureMax,temperatureMaxTime,windBearing,icon,dewPoint,temperatureMinTime,cloudCover,windSpeed,pressure,apparentTemperatureMinTime,apparentTemperatureHigh,precipType,visibility,humidity,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,sunsetTime,temperatureLow,temperatureMin,temperatureHigh,sunriseTime,temperatureHighTime,uvIndexTime,summary,temperatureLowTime,apparentTemperatureMin,apparentTemperatureMaxTime,apparentTemperatureLowTime,moonPhase
22.33,2012-07-05 14:00:00,192,partly-cloudy-day,12.99,2012-07-05 05:00:00,0.48,1.35,1009.33,2012-07-05 05:00:00,22.33,rain,12.73,0.71,2012-07-05 14:00:00,14.78,22.33,6.0,2012-07-04 23:00:00,2012-07-05 20:20:20,14.78,15.2,22.33,2012-07-05 03:52:03,2012-07-05 14:00:00,2012-07-05 12:00:00,Partly cloudy throughout the day.,2012-07-06 05:00:00,15.2,2012-07-05 14:00:00,2012-07-06 05:00:00,0.56
12.36,2012-10-31 12:00:00,185,partly-cloudy-day,6.24,2012-10-31 02:00:00,0.49,5.32,989.93,2012-10-31 02:00:00,12.36,rain,12.99,0.79,2012-10-31 12:00:00,4.38,12.36,1.0,2012-10-31 00:00:00,2012-10-31 16:36:32,6.85,6.45,12.36,2012-10-31 06:54:01,2012-10-31 12:00:00,2012-10-31 09:00:00,Partly cloudy throughout the day.,2012-11-01 08:00:00,4.43,2012-10-31 12:00:00,2012-11-01 08:00:00,0.55
18.72,2012-09-17 13:00:00,243,partly-cloudy-day,10.06,2012-09-17 05:00:00,0.55,4.04,1012.36,2012-09-17 05:00:00,18.72,rain,13.07,0.71,2012-09-17 13:00:00,11.43,18.72,3.0,2012-09-16 23:00:00,2012-09-17 18:12:01,11.43,13.29,18.72,2012-09-17 05:40:24,2012-09-17 13:00:00,2012-09-17 12:00:00,Partly cloudy throughout the day.,2012-09-18 06:00:00,13.29,2012-09-17 13:00:00,2012-09-18 06:00:00,0.05
17.38,2012-09-20 12:00:00,226,partly-cloudy-day,7.24,2012-09-20 01:00:00,0.45,3.17,1020.9,2012-09-20 03:00:00,17.38,rain,13.0,0.7,2012-09-20 12:00:00,10.34,17.38,2.0,2012-09-19 23:00:00,2012-09-20 18:05:02,10.34,9.07,17.38,2012-09-20 05:45:10,2012-09-20 12:00:00,2012-09-20 10:00:00,Partly cloudy throughout the day.,2012-09-21 06:00:00,8.07,2012-09-20 12:00:00,2012-09-21 06:00:00,0.16
10.75,2012-03-07 13:00:00,242,wind,3.86,2012-03-07 23:00:00,0.46,4.26,1017.5,2012-03-07 23:00:00,10.75,rain,11.8,0.78,2012-03-07 13:00:00,-0.33,10.75,2.0,2012-03-07 00:00:00,2012-03-07 17:52:30,3.26,5.14,10.75,2012-03-07 06:33:08,2012-03-07 13:00:00,2012-03-07 12:00:00,Partly cloudy until evening and breezy in the morning.,2012-03-08 07:00:00,1.87,2012-03-07 13:00:00,2012-03-08 07:00:00,0.46
20.53,2012-09-01 16:00:00,236,partly-cloudy-day,11.33,2012-09-01 04:00:00,0.55,2.53,1026.14,2012-09-01 04:00:00,20.53,rain,13.15,0.72,2012-09-01 16:00:00,12.57,20.53,3.0,2012-08-31 23:00:00,2012-09-01 18:48:39,12.57,13.11,20.53,2012-09-01 05:15:04,2012-09-01 16:00:00,2012-09-01 11:00:00,Partly cloudy throughout the day.,2012-09-02 05:00:00,13.11,2012-09-01 16:00:00,2012-09-02 05:00:00,0.54
14.72,2012-10-11 23:00:00,250,partly-cloudy-day,7.08,2012-10-12 22:00:00,0.48,5.42,1005.33,2012-10-12 22:00:00,13.99,rain,13.07,0.75,2012-10-12 13:00:00,6.47,14.73,2.0,2012-10-11 23:00:00,2012-10-12 17:14:56,6.47,8.51,13.99,2012-10-12 06:21:00,2012-10-12 13:00:00,2012-10-12 11:00:00,Partly cloudy until evening.,2012-10-13 07:00:00,7.12,2012-10-11 23:00:00,2012-10-13 07:00:00,0.89
25.13,2012-08-12 14:00:00,123,partly-cloudy-day,14.21,2012-08-12 05:00:00,0.24,2.43,1012.34,2012-08-12 05:00:00,25.13,rain,11.18,0.7,2012-08-12 14:00:00,15.26,25.13,5.0,2012-08-11 23:00:00,2012-08-12 19:30:29,15.26,16.03,25.13,2012-08-12 04:43:07,2012-08-12 14:00:00,2012-08-12 11:00:00,Partly cloudy until evening.,2012-08-13 04:00:00,16.03,2012-08-12 14:00:00,2012-08-13 04:00:00,0.83
25.92,2012-08-09 15:00:00,48,partly-cloudy-day,13.31,2012-08-09 05:00:00,0.27,0.52,1025.62,2012-08-09 05:00:00,25.92,rain,11.47,0.69,2012-08-09 15:00:00,14.5,25.92,5.0,2012-08-08 23:00:00,2012-08-09 19:36:07,14.5,13.33,25.92,2012-08-09 04:38:22,2012-08-09 15:00:00,2012-08-09 12:00:00,Partly cloudy until evening.,2012-08-10 05:00:00,13.33,2012-08-09 15:00:00,2012-08-10 05:00:00,0.74
24.54,2012-08-20 16:00:00,231,partly-cloudy-day,15.64,2012-08-20 04:00:00,0.34,2.78,1019.31,2012-08-20 04:00:00,24.54,rain,12.5,0.75,2012-08-20 16:00:00,16.36,24.54,4.0,2012-08-19 23:00:00,2012-08-20 19:14:32,16.27,16.96,24.54,2012-08-20 04:55:54,2012-08-20 16:00:00,2012-08-20 12:00:00,Partly cloudy until evening.,2012-08-21 03:00:00,17.05,2012-08-20 16:00:00,2012-08-21 04:00:00,0.1
12.9,2012-04-10 14:00:00,238,partly-cloudy-day,3.93,2012-04-10 06:00:00,0.37,5.0,990.03,2012-04-10 06:00:00,12.9,rain,13.18,0.7,2012-04-10 14:00:00,1.97,12.9,4.0,2012-04-09 23:00:00,2012-04-10 18:49:37,3.57,5.94,12.9,2012-04-10 05:15:50,2012-04-10 14:00:00,2012-04-10 12:00:00,Partly cloudy throughout the day.,2012-04-11 05:00:00,2.8,2012-04-10 14:00:00,2012-04-11 05:00:00,0.64
13.86,2012-03-12 15:00:00,355,fog,6.53,2012-03-12 06:00:00,0.41,1.02,1035.0,2012-03-12 06:00:00,13.86,rain,4.76,0.87,2012-03-12 15:00:00,6.4,13.86,2.0,2012-03-12 00:00:00,2012-03-12 18:01:05,6.4,5.43,13.86,2012-03-12 06:21:53,2012-03-12 15:00:00,2012-03-12 11:00:00,Foggy in the morning.,2012-03-13 07:00:00,4.46,2012-03-12 15:00:00,2012-03-13 07:00:00,0.65
10.75,2012-03-17 15:00:00,204,partly-cloudy-day,6.99,2012-03-17 23:00:00,0.52,3.44,1012.96,2012-03-17 03:00:00,10.75,rain,9.3,0.87,2012-03-17 15:00:00,1.58,10.75,2.0,2012-03-17 00:00:00,2012-03-17 18:09:33,3.98,7.37,10.75,2012-03-17 06:10:28,2012-03-17 15:00:00,2012-03-17 11:00:00,Partly cloudy throughout the day.,2012-03-18 06:00:00,5.11,2012-03-17 15:00:00,2012-03-18 07:00:00,0.83
16.26,2012-05-13 13:00:00,226,partly-cloudy-day,3.74,2012-05-13 04:00:00,0.19,3.29,1030.8,2012-05-13 05:00:00,16.26,rain,12.76,0.62,2012-05-13 13:00:00,4.06,16.26,6.0,2012-05-12 23:00:00,2012-05-13 19:43:58,6.94,5.49,16.26,2012-05-13 04:12:20,2012-05-13 13:00:00,2012-05-13 11:00:00,"Partly cloudy starting in the afternoon, continuing until evening.",2012-05-14 04:00:00,4.6,2012-05-13 13:00:00,2012-05-14 04:00:00,0.77
7.96,2012-12-18 14:00:00,291,partly-cloudy-day,4.36,2012-12-18 23:00:00,0.62,2.17,1014.41,2012-12-18 01:00:00,7.12,rain,11.65,0.86,2012-12-18 17:00:00,0.96,7.12,0.0,2012-12-18 00:00:00,2012-12-18 15:53:33,3.07,4.66,7.96,2012-12-18 08:03:33,2012-12-18 14:00:00,2012-12-18 00:00:00,Mostly cloudy throughout the day.,2012-12-19 01:00:00,2.47,2012-12-18 17:00:00,2012-12-19 05:00:00,0.19
21.01,2012-08-26 15:00:00,268,partly-cloudy-day,10.74,2012-08-26 05:00:00,0.51,4.39,1014.38,2012-08-26 05:00:00,21.01,rain,13.2,0.69,2012-08-26 15:00:00,12.62,21.01,4.0,2012-08-25 23:00:00,2012-08-26 19:01:50,12.62,14.26,21.01,2012-08-26 05:05:30,2012-08-26 15:00:00,2012-08-26 12:00:00,Partly cloudy throughout the day.,2012-08-27 05:00:00,14.26,2012-08-26 15:00:00,2012-08-27 05:00:00,0.32
18.13,2012-06-06 13:00:00,215,partly-cloudy-day,11.78,2012-06-06 04:00:00,0.52,4.58,1002.58,2012-06-06 04:00:00,18.13,rain,11.86,0.82,2012-06-06 13:00:00,12.6,18.13,6.0,2012-06-05 23:00:00,2012-06-06 20:14:29,12.6,12.52,18.13,2012-06-06 03:46:46,2012-06-06 13:00:00,2012-06-06 12:00:00,Partly cloudy throughout the day.,2012-06-07 01:00:00,12.52,2012-06-06 13:00:00,2012-06-07 01:00:00,0.58
1.54,2012-02-03 14:00:00,348,partly-cloudy-day,-6.19,2012-02-03 06:00:00,0.36,2.2,1039.19,2012-02-03 01:00:00,-1.67,snow,12.89,0.67,2012-02-03 15:00:00,-4.71,-1.67,1.0,2012-02-03 00:00:00,2012-02-03 16:52:59,-3.27,-2.19,1.54,2012-02-03 07:37:58,2012-02-03 14:00:00,2012-02-03 10:00:00,Partly cloudy until evening.,2012-02-04 08:00:00,-5.77,2012-02-03 15:00:00,2012-02-03 22:00:00,0.35
10.22,2012-12-03 10:00:00,248,partly-cloudy-day,4.75,2012-12-03 00:00:00,0.58,3.55,1007.42,2012-12-03 00:00:00,10.22,rain,10.67,0.87,2012-12-03 10:00:00,-2.14,10.22,1.0,2012-12-03 00:00:00,2012-12-03 15:55:17,2.33,2.94,10.22,2012-12-03 07:48:30,2012-12-03 10:00:00,2012-12-03 11:00:00,Partly cloudy until evening.,2012-12-04 06:00:00,0.57,2012-12-03 10:00:00,2012-12-04 06:00:00,0.65
6.46,2012-01-28 16:00:00,359,partly-cloudy-day,2.25,2012-01-28 23:00:00,0.57,2.56,1027.99,2012-01-28 06:00:00,4.04,rain,11.51,0.86,2012-01-28 16:00:00,0.18,4.04,1.0,2012-01-28 00:00:00,2012-01-28 16:42:08,1.87,3.27,6.46,2012-01-28 07:46:47,2012-01-28 16:00:00,2012-01-28 10:00:00,Mostly cloudy throughout the day.,2012-01-29 08:00:00,1.08,2012-01-28 16:00:00,2012-01-29 08:00:00,0.17
13.07,2012-12-22 17:00:00,200,partly-cloudy-day,9.32,2012-12-22 00:00:00,0.67,3.91,1005.25,2012-12-22 00:00:00,13.07,rain,10.15,0.96,2012-12-22 17:00:00,12.34,13.07,0.0,2012-12-22 00:00:00,2012-12-22 15:55:13,12.34,6.04,13.07,2012-12-22 08:05:44,2012-12-22 17:00:00,2012-12-22 00:00:00,Mostly cloudy throughout the day.,2012-12-23 08:00:00,4.44,2012-12-22 17:00:00,2012-12-23 08:00:00,0.32
10.9,2012-12-30 23:00:00,231,wind,3.9,2012-12-30 08:00:00,0.37,6.82,1009.95,2012-12-30 05:00:00,6.47,rain,13.2,0.77,2012-12-30 17:00:00,0.91,10.9,1.0,2012-12-30 00:00:00,2012-12-30 16:01:07,4.22,5.44,9.51,2012-12-30 08:07:28,2012-12-30 17:00:00,2012-12-30 11:00:00,Partly cloudy throughout the day and breezy overnight.,2012-12-31 08:00:00,1.25,2012-12-30 23:00:00,2012-12-31 08:00:00,0.56
12.48,2012-04-24 17:00:00,329,partly-cloudy-day,4.68,2012-04-24 05:00:00,0.57,2.91,996.88,2012-04-24 03:00:00,12.48,rain,11.75,0.76,2012-04-24 17:00:00,2.27,12.48,4.0,2012-04-23 23:00:00,2012-04-24 19:13:02,6.55,6.99,12.48,2012-04-24 04:46:14,2012-04-24 17:00:00,2012-04-24 11:00:00,Partly cloudy until evening.,2012-04-25 07:00:00,4.03,2012-04-24 17:00:00,2012-04-25 07:00:00,0.1
18.77,2012-07-08 14:00:00,333,partly-cloudy-day,14.02,2012-07-08 04:00:00,0.55,1.08,1005.49,2012-07-08 03:00:00,18.77,rain,10.94,0.89,2012-07-08 14:00:00,14.38,18.77,6.0,2012-07-07 23:00:00,2012-07-08 20:18:31,14.38,14.28,18.77,2012-07-08 03:54:48,2012-07-08 14:00:00,2012-07-08 13:00:00,Partly cloudy throughout the day.,2012-07-09 01:00:00,14.28,2012-07-08 14:00:00,2012-07-09 01:00:00,0.67
18.31,2012-09-16 16:00:00,232,partly-cloudy-day,11.04,2012-09-16 01:00:00,0.66,3.88,1013.26,2012-09-16 01:00:00,18.31,rain,12.55,0.76,2012-09-16 16:00:00,13.29,18.31,2.0,2012-09-15 23:00:00,2012-09-16 18:14:20,13.29,12.98,18.31,2012-09-16 05:38:49,2012-09-16 16:00:00,2012-09-16 10:00:00,Mostly cloudy throughout the day.,2012-09-17 05:00:00,12.98,2012-09-16 16:00:00,2012-09-17 05:00:00,0.02
21.12,2012-09-15 14:00:00,247,partly-cloudy-day,9.53,2012-09-15 06:00:00,0.22,2.87,1017.25,2012-09-15 06:00:00,21.12,rain,12.92,0.7,2012-09-15 14:00:00,12.98,21.12,3.0,2012-09-14 23:00:00,2012-09-15 18:16:39,12.98,9.69,21.12,2012-09-15 05:37:14,2012-09-15 14:00:00,2012-09-15 11:00:00,Partly cloudy until evening.,2012-09-16 01:00:00,8.97,2012-09-15 14:00:00,2012-09-16 01:00:00,0.97
12.34,2012-12-28 20:00:00,207,wind,7.73,2012-12-28 01:00:00,0.7,4.78,1016.76,2012-12-28 06:00:00,12.28,rain,11.46,0.89,2012-12-28 19:00:00,11.46,12.34,0.0,2012-12-28 00:00:00,2012-12-28 15:59:20,11.46,5.45,12.28,2012-12-28 08:07:22,2012-12-28 19:00:00,2012-12-28 00:00:00,Mostly cloudy throughout the day and breezy overnight.,2012-12-29 08:00:00,3.99,2012-12-28 20:00:00,2012-12-29 08:00:00,0.51
4.37,2012-11-30 13:00:00,278,partly-cloudy-night,-0.24,2012-11-30 08:00:00,0.25,1.55,1011.91,2012-11-30 09:00:00,2.52,rain,10.01,0.88,2012-11-30 12:00:00,-4.31,2.52,1.0,2012-11-30 00:00:00,2012-11-30 15:57:06,-1.35,-0.89,4.37,2012-11-30 07:44:24,2012-11-30 13:00:00,2012-11-30 10:00:00,"Partly cloudy starting in the afternoon, continuing until evening.",2012-12-01 06:00:00,-2.57,2012-11-30 12:00:00,2012-12-01 07:00:00,0.56
16.98,2012-02-23 15:00:00,256,partly-cloudy-day,10.29,2012-02-23 23:00:00,0.5,4.73,1022.96,2012-02-23 23:00:00,16.98,rain,12.38,0.84,2012-02-23 15:00:00,7.01,16.98,1.0,2012-02-23 00:00:00,2012-02-23 17:29:35,9.55,10.34,16.98,2012-02-23 07:01:09,2012-02-23 15:00:00,2012-02-23 09:00:00,Partly cloudy throughout the day.,2012-02-24 07:00:00,10.34,2012-02-23 15:00:00,2012-02-24 07:00:00,0.06
9.76,2012-01-25 03:00:00,216,partly-cloudy-day,7.59,2012-01-25 22:00:00,0.81,3.56,1015.27,2012-01-25 21:00:00,7.82,rain,10.38,0.9,2012-01-25 15:00:00,4.17,8.59,1.0,2012-01-25 00:00:00,2012-01-25 16:36:51,6.55,8.59,9.72,2012-01-25 07:50:43,2012-01-25 15:00:00,2012-01-25 11:00:00,Mostly cloudy throughout the day.,2012-01-26 07:00:00,5.72,2012-01-25 00:00:00,2012-01-26 07:00:00,0.08
3.89,2012-12-05 14:00:00,311,partly-cloudy-day,-0.69,2012-12-05 04:00:00,0.39,3.05,1008.05,2012-12-05 23:00:00,-0.07,rain,11.14,0.84,2012-12-05 14:00:00,-5.79,-0.07,1.0,2012-12-05 00:00:00,2012-12-05 15:54:21,-2.82,-0.77,3.89,2012-12-05 07:51:03,2012-12-05 14:00:00,2012-12-05 11:00:00,Partly cloudy until evening.,2012-12-06 07:00:00,-2.82,2012-12-05 14:00:00,2012-12-06 07:00:00,0.71
9.77,2012-01-24 20:00:00,228,partly-cloudy-day,5.17,2012-01-24 02:00:00,0.6,2.13,1019.33,2012-01-24 02:00:00,8.01,rain,7.92,0.95,2012-01-24 17:00:00,6.79,8.56,1.0,2012-01-24 00:00:00,2012-01-24 16:35:07,8.63,1.94,9.31,2012-01-24 07:51:57,2012-01-24 19:00:00,2012-01-24 11:00:00,Mostly cloudy throughout the day.,2012-01-25 08:00:00,-1.04,2012-01-24 23:00:00,2012-01-25 08:00:00,0.05
12.4,2012-01-12 13:00:00,265,partly-cloudy-day,5.51,2012-01-12 23:00:00,0.46,4.35,1027.85,2012-01-12 23:00:00,12.4,rain,13.12,0.81,2012-01-12 13:00:00,0.08,12.4,1.0,2012-01-12 00:00:00,2012-01-12 16:15:54,2.34,5.08,12.4,2012-01-12 08:03:18,2012-01-12 13:00:00,2012-01-12 11:00:00,Partly cloudy until evening.,2012-01-13 05:00:00,2.86,2012-01-12 13:00:00,2012-01-13 06:00:00,0.61
12.88,2012-04-01 16:00:00,342,partly-cloudy-day,-0.04,2012-04-01 06:00:00,0.25,1.15,1020.81,2012-04-01 06:00:00,12.88,rain,12.83,0.61,2012-04-01 16:00:00,3.98,12.88,3.0,2012-03-31 23:00:00,2012-04-01 18:34:37,3.98,2.43,12.88,2012-04-01 05:36:02,2012-04-01 16:00:00,2012-04-01 11:00:00,Partly cloudy until evening.,2012-04-02 05:00:00,1.12,2012-04-01 16:00:00,2012-04-02 05:00:00,0.31
16.04,2012-10-18 15:00:00,181,partly-cloudy-day,11.2,2012-10-18 07:00:00,0.44,4.18,1001.82,2012-10-18 07:00:00,16.04,rain,13.23,0.85,2012-10-18 15:00:00,11.98,16.04,1.0,2012-10-17 23:00:00,2012-10-18 17:02:06,11.98,12.15,16.04,2012-10-18 06:31:14,2012-10-18 15:00:00,2012-10-18 09:00:00,Partly cloudy throughout the day.,2012-10-19 03:00:00,12.15,2012-10-18 15:00:00,2012-10-19 03:00:00,0.11
15.14,2012-09-26 15:00:00,169,partly-cloudy-day,10.23,2012-09-26 03:00:00,0.39,2.57,992.07,2012-09-26 03:00:00,15.14,rain,12.44,0.88,2012-09-26 15:00:00,10.57,15.14,2.0,2012-09-25 23:00:00,2012-09-26 17:51:06,10.57,10.07,15.14,2012-09-26 05:54:45,2012-09-26 15:00:00,2012-09-26 10:00:00,Partly cloudy throughout the day.,2012-09-27 00:00:00,10.07,2012-09-26 15:00:00,2012-09-27 00:00:00,0.38
22.68,2012-08-13 12:00:00,176,partly-cloudy-day,14.78,2012-08-13 04:00:00,0.42,2.92,1011.16,2012-08-13 04:00:00,22.68,rain,12.04,0.79,2012-08-13 12:00:00,17.81,22.68,4.0,2012-08-12 23:00:00,2012-08-13 19:28:34,17.62,15.26,22.68,2012-08-13 04:44:43,2012-08-13 12:00:00,2012-08-13 11:00:00,Partly cloudy throughout the day.,2012-08-14 07:00:00,15.26,2012-08-13 12:00:00,2012-08-14 07:00:00,0.86
24.11,2012-05-30 13:00:00,216,fog,12.61,2012-05-30 04:00:00,0.4,2.37,1017.83,2012-05-30 04:00:00,24.11,rain,9.08,0.72,2012-05-30 13:00:00,13.7,24.11,6.0,2012-05-29 23:00:00,2012-05-30 20:07:19,13.7,12.5,24.11,2012-05-30 03:51:41,2012-05-30 13:00:00,2012-05-30 11:00:00,Foggy in the morning.,2012-05-31 05:00:00,12.5,2012-05-30 13:00:00,2012-05-31 05:00:00,0.31
25.37,2012-05-23 15:00:00,343,partly-cloudy-day,14.32,2012-05-23 05:00:00,0.17,2.18,1022.31,2012-05-23 05:00:00,25.43,rain,9.46,0.75,2012-05-23 15:00:00,15.36,25.43,6.0,2012-05-22 23:00:00,2012-05-23 19:58:32,15.36,13.47,25.37,2012-05-23 03:58:49,2012-05-23 15:00:00,2012-05-23 11:00:00,Partly cloudy in the morning.,2012-05-24 06:00:00,13.47,2012-05-23 15:00:00,2012-05-24 06:00:00,0.08
16.32,2012-09-21 15:00:00,268,partly-cloudy-day,8.68,2012-09-21 06:00:00,0.43,1.47,1015.46,2012-09-21 06:00:00,16.32,rain,12.54,0.76,2012-09-21 15:00:00,5.43,16.32,2.0,2012-09-20 23:00:00,2012-09-21 18:02:43,6.59,10.34,16.32,2012-09-21 05:46:45,2012-09-21 15:00:00,2012-09-21 10:00:00,Partly cloudy throughout the day.,2012-09-22 06:00:00,10.34,2012-09-21 15:00:00,2012-09-22 06:00:00,0.2
19.54,2012-05-31 13:00:00,267,partly-cloudy-day,12.02,2012-05-31 05:00:00,0.48,4.31,1018.59,2012-05-31 05:00:00,19.54,rain,12.49,0.76,2012-05-31 13:00:00,13.98,19.54,6.0,2012-05-30 23:00:00,2012-05-31 20:08:27,13.98,13.7,19.54,2012-05-31 03:50:51,2012-05-31 13:00:00,2012-05-31 11:00:00,Partly cloudy throughout the day.,2012-06-01 02:00:00,13.7,2012-05-31 13:00:00,2012-06-01 02:00:00,0.35
7.73,2012-12-04 14:00:00,266,partly-cloudy-day,1.43,2012-12-04 23:00:00,0.21,4.36,1003.4,2012-12-04 06:00:00,4.36,rain,12.89,0.82,2012-12-04 14:00:00,-1.96,4.36,1.0,2012-12-04 00:00:00,2012-12-04 15:54:47,-0.77,1.21,7.73,2012-12-04 07:49:47,2012-12-04 14:00:00,2012-12-04 10:00:00,Partly cloudy until evening.,2012-12-05 04:00:00,-2.14,2012-12-04 14:00:00,2012-12-05 00:00:00,0.68
20.08,2012-06-01 12:00:00,320,partly-cloudy-day,12.69,2012-06-01 02:00:00,0.63,0.84,1019.08,2012-06-01 02:00:00,20.08,rain,11.14,0.78,2012-06-01 12:00:00,12.17,20.08,6.0,2012-05-31 23:00:00,2012-06-01 20:09:33,12.17,13.98,20.08,2012-06-01 03:50:03,2012-06-01 12:00:00,2012-06-01 12:00:00,Mostly cloudy throughout the day.,2012-06-02 03:00:00,13.98,2012-06-01 12:00:00,2012-06-02 03:00:00,0.39
15.55,2012-03-11 16:00:00,304,partly-cloudy-day,7.37,2012-03-11 07:00:00,0.38,1.25,1036.86,2012-03-11 07:00:00,15.55,rain,10.59,0.81,2012-03-11 16:00:00,4.46,15.55,2.0,2012-03-11 00:00:00,2012-03-11 17:59:23,5.43,6.82,15.55,2012-03-11 06:24:09,2012-03-11 16:00:00,2012-03-11 12:00:00,Partly cloudy until evening.,2012-03-12 06:00:00,6.04,2012-03-11 16:00:00,2012-03-12 06:00:00,0.61
20.69,2012-08-05 15:00:00,195,partly-cloudy-day,12.76,2012-08-05 04:00:00,0.34,2.23,1007.24,2012-08-05 04:00:00,20.69,rain,11.99,0.79,2012-08-05 15:00:00,14.77,20.69,5.0,2012-08-04 23:00:00,2012-08-05 19:43:17,14.77,12.98,20.69,2012-08-05 04:32:06,2012-08-05 15:00:00,2012-08-05 12:00:00,Partly cloudy throughout the day.,2012-08-06 05:00:00,12.98,2012-08-05 15:00:00,2012-08-06 05:00:00,0.62
10.11,2012-10-25 23:00:00,32,partly-cloudy-day,4.64,2012-10-26 22:00:00,0.7,5.19,1012.84,2012-10-26 22:00:00,6.19,rain,12.33,0.79,2012-10-26 14:00:00,-2.56,10.11,1.0,2012-10-25 23:00:00,2012-10-26 16:45:56,2.49,4.19,8.96,2012-10-26 06:45:10,2012-10-26 06:00:00,2012-10-26 10:00:00,Mostly cloudy throughout the day.,2012-10-27 03:00:00,-0.37,2012-10-25 23:00:00,2012-10-27 03:00:00,0.4
5.73,2012-12-01 15:00:00,274,fog,-0.17,2012-12-01 06:00:00,0.31,2.68,1014.56,2012-12-01 07:00:00,2.61,rain,8.92,0.88,2012-12-01 15:00:00,-4.97,2.61,1.0,2012-12-01 00:00:00,2012-12-01 15:56:27,-1.55,-1.35,5.73,2012-12-01 07:45:48,2012-12-01 15:00:00,2012-12-01 10:00:00,Foggy in the morning.,2012-12-02 08:00:00,-4.31,2012-12-01 15:00:00,2012-12-02 08:00:00,0.59
20.19,2012-07-31 16:00:00,207,partly-cloudy-day,13.16,2012-07-31 05:00:00,0.53,3.03,1014.62,2012-07-31 05:00:00,20.19,rain,11.57,0.84,2012-07-31 16:00:00,13.69,20.19,5.0,2012-07-30 23:00:00,2012-07-31 19:51:37,13.69,11.52,20.19,2012-07-31 04:24:26,2012-07-31 16:00:00,2012-07-31 12:00:00,Partly cloudy throughout the day.,2012-08-01 04:00:00,11.52,2012-07-31 16:00:00,2012-08-01 04:00:00,0.44
21.44,2012-07-04 16:00:00,176,partly-cloudy-day,15.78,2012-07-04 03:00:00,0.66,3.35,1009.62,2012-07-04 03:00:00,21.44,rain,11.02,0.85,2012-07-04 16:00:00,15.2,21.44,6.0,2012-07-03 23:00:00,2012-07-04 20:20:50,15.2,15.95,21.44,2012-07-04 03:51:13,2012-07-04 16:00:00,2012-07-04 12:00:00,Mostly cloudy throughout the day.,2012-07-05 05:00:00,16.12,2012-07-04 16:00:00,2012-07-05 05:00:00,0.53
10.48,2012-04-07 13:00:00,2,partly-cloudy-day,4.36,2012-04-07 22:00:00,0.72,2.09,1012.32,2012-04-07 02:00:00,10.48,rain,11.64,0.75,2012-04-07 13:00:00,4.57,10.48,3.0,2012-04-06 23:00:00,2012-04-07 18:44:36,6.52,6.86,10.48,2012-04-07 05:22:30,2012-04-07 13:00:00,2012-04-07 11:00:00,Mostly cloudy throughout the day.,2012-04-08 05:00:00,6.42,2012-04-07 13:00:00,2012-04-08 05:00:00,0.53
8.37,2012-05-06 15:00:00,43,partly-cloudy-day,2.79,2012-05-06 05:00:00,0.73,2.75,1013.88,2012-05-06 05:00:00,7.04,rain,13.1,0.75,2012-05-06 16:00:00,4.48,7.04,4.0,2012-05-05 23:00:00,2012-05-06 19:32:52,5.2,5.72,8.37,2012-05-06 04:23:44,2012-05-06 15:00:00,2012-05-06 11:00:00,Mostly cloudy throughout the day.,2012-05-07 02:00:00,3.19,2012-05-06 16:00:00,2012-05-07 05:00:00,0.51
21.04,2012-08-04 13:00:00,195,partly-cloudy-day,13.09,2012-08-04 02:00:00,0.41,3.97,1010.03,2012-08-04 02:00:00,21.04,rain,12.89,0.77,2012-08-04 13:00:00,12.98,21.04,5.0,2012-08-03 23:00:00,2012-08-04 19:45:00,12.98,14.36,21.04,2012-08-04 04:30:33,2012-08-04 13:00:00,2012-08-04 12:00:00,Partly cloudy until evening.,2012-08-05 04:00:00,14.36,2012-08-04 13:00:00,2012-08-05 04:00:00,0.58
12.91,2012-04-11 16:00:00,250,partly-cloudy-day,2.74,2012-04-11 05:00:00,0.31,1.67,996.99,2012-04-11 05:00:00,12.91,rain,13.1,0.7,2012-04-11 16:00:00,2.56,12.91,4.0,2012-04-10 23:00:00,2012-04-11 18:51:17,3.68,3.57,12.91,2012-04-11 05:13:38,2012-04-11 16:00:00,2012-04-11 11:00:00,Partly cloudy throughout the day.,2012-04-12 04:00:00,1.97,2012-04-11 16:00:00,2012-04-12 04:00:00,0.67
17.72,2012-08-31 16:00:00,321,partly-cloudy-day,5.08,2012-08-31 05:00:00,0.33,3.21,1028.62,2012-08-31 05:00:00,17.72,rain,13.02,0.6,2012-08-31 16:00:00,13.11,17.72,4.0,2012-08-30 23:00:00,2012-08-31 18:50:52,13.11,7.78,17.72,2012-08-31 05:13:29,2012-08-31 16:00:00,2012-08-31 12:00:00,Partly cloudy throughout the day.,2012-09-01 04:00:00,5.92,2012-08-31 16:00:00,2012-09-01 04:00:00,0.49
15.81,2012-03-22 13:00:00,80,fog,5.28,2012-03-22 03:00:00,0.1,3.71,1029.23,2012-03-22 02:00:00,15.81,rain,6.63,0.72,2012-03-22 13:00:00,6.74,15.81,3.0,2012-03-22 00:00:00,2012-03-22 18:17:57,6.74,6.14,15.81,2012-03-22 05:58:59,2012-03-22 13:00:00,2012-03-22 11:00:00,Foggy overnight.,2012-03-23 06:00:00,3.51,2012-03-22 13:00:00,2012-03-23 06:00:00,0.99
